post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,IMAGE11,IMAGE12,IMAGE13,IMAGE14,IMAGE15,IMAGE16,IMAGE17,IMAGE18,IMAGE19,IMAGE20,IMAGE21,IMAGE22,IMAGE23,IMAGE24,IMAGE25,LookupKey,FB hours (scraper),Ethicalities,Business Type,FinalTags,Final Description,fiverr_menu_id,UniqueCount
3613,Fat Bastard Burrito York University,750,Fat Bastard Burrito York University,,,Mexican Restaurant,gd_place,publish,,1,0,Never,2018-05-05 20:47,95 The Pond Road Unit 80,Toronto,Ontario,Canada,,43.7702042,-79.500486,,,,,6472455513,,https://www.fatbastardburrito.ca,,https://www.facebook.com/Fat-Bastard-Burrito-York-University-326112734521243/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28059357_372136443252205_7114028129456814411_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/28167262_372135956585587_4571730672606613933_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/22770019_326112811187902_1852805257805005749_o.png,,,,,,,,,,,,,,,,,,,,,,,Fat-Bastard-Burrito-York-University-326112734521243,"{'mon_1_open': '11:00', 'mon_1_close': '22:00', 'tue_1_open': '11:00', 'tue_1_close': '22:00', 'wed_1_open': '11:00', 'wed_1_close': '22:00', 'thu_1_open': '11:00', 'thu_1_close': '22:00', 'fri_1_open': '11:00', 'fri_1_close': '22:00', 'sat_1_open': '11:00', 'sat_1_close': '22:00', 'sun_1_open': '11:00', 'sun_1_close': '20:00'}",Vegan;Vegetarian;,Restaurant;,best-mexican-restaurants-with-vegan-and-vegetarian-options;Restaurant,Fat Bastard Burrito offers excellent made-to-order burritos which can be easily veganized by not adding cheese or sour cream.,0,Fat Bastard Burrito York University
3615,Fat Bastard Burrito,750,Fat Bastard Burrito,,,Mexican Restaurant,gd_place,publish,,1,0,Never,2018-05-05 20:48,2006 Queen St E,Toronto,Ontario,Canada,,43.6703411,-79.2995654,,,,,+1 416-546-9657,,https://fatbastardburrito.ca,,https://www.facebook.com/pages/Fat-Bastard-Burrito/226566214369408,,,,,,Get Directions,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,pagesFat-Bastard-Burrito226566214369408,,Vegan;Vegetarian;,Restaurant;,best-mexican-restaurants-with-vegan-and-vegetarian-options;Restaurant,Fat Bastard Burrito offers excellent made-to-order burritos which can be easily veganized by not adding cheese or sour cream.,0,Fat Bastard Burrito (Queen St)
3616,Fat Bastard Burrito,750,Fat Bastard Burrito,,,Mexican Restaurant,gd_place,publish,,1,0,Never,2018-05-05 20:48,628 King St W,Toronto,Ontario,Canada,,43.6443812,-79.4010781,Downtown,43.6462487,-79.3904529,,+1 647-748-4586,,http://fatbastardburrito.ca/locations/burrito-king-st-w/,,https://www.facebook.com/pages/Fat-Bastard-Burrito/1896161730668104,,,,,,Get Directions,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,pagesFat-Bastard-Burrito1896161730668104,,Vegan;Vegetarian;,Restaurant;,best-mexican-restaurants-with-vegan-and-vegetarian-options;Restaurant,Fat Bastard Burrito offers excellent made-to-order burritos which can be easily veganized by not adding cheese or sour cream.,187,Fat Bastard Burrito (King St)
3617,Fat Bastard Burrito Co.,750,Fat Bastard Burrito Co.,,,Mexican Restaurant,gd_place,publish,,1,0,Never,2018-05-05 20:49,2575 Victoria Park Ave,Toronto,Ontario,Canada,,43.7742058,-79.3219541,,,,,,,,,https://www.facebook.com/pages/Fat-Bastard-Burrito-Co/122368411442383,,,,,,Get Directions,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,pagesFat-Bastard-Burrito-Co122368411442383,,Vegan;Vegetarian;,Restaurant;,best-mexican-restaurants-with-vegan-and-vegetarian-options;Restaurant,Fat Bastard Burrito offers excellent made-to-order burritos which can be easily veganized by not adding cheese or sour cream.,302,Fat Bastard Burrito Co. (Victoria Park Ave)
3618,Fat Bastards Burrito,750,Fat Bastards Burrito,,,"Fast Food Restaurant,Mexican Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:49,634 Yonge St,Toronto,ON,Canada,,43.66639,-79.38533,,,,,,,,,https://www.facebook.com/pages/Fat-Bastards-Burrito/1486326095031335,,,,,,Get Directions,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,pagesFat-Bastards-Burrito1486326095031335,,Vegan;Vegetarian;,Restaurant;,best-mexican-restaurants-with-vegan-and-vegetarian-options;Restaurant,Fat Bastard Burrito offers excellent made-to-order burritos which can be easily veganized by not adding cheese or sour cream.,0,Fat Bastards Burrito
3619,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:49,260 King Street E,Toronto,Ontario,Canada,,43.6522098,-79.3668394,,,,,416-361-1111,info@southstburger.com,,,https://www.facebook.com/southst260king/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1374994_963917810293748_7673605941616818847_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10994233_963917230293806_9197645270204164326_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southst260king,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",222,South St. Burger (King St)
3621,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:50,2383 Yonge Street,Toronto,Ontario,Canada,,43.7097968,-79.398598,,,,,647-343-6744,info@southstburger.com,,,https://www.facebook.com/southstbroadway/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-1.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10991318_669305686513857_7698369175165396526_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10999097_669305133180579_4183214032107360976_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstbroadway,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",0,South St. Burger (Yonge)
3623,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:50,7355 Woodbine Ave,Markham,Ontario,Canada,,43.8228945,-79.350384,,,,,2898463203,info@southstburger.com,,,https://www.facebook.com/southstmarkham/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-2.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10983403_647378648724406_5759683129907493129_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10991263_647378095391128_7764194604847104084_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstmarkham,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",0,South St. Burger (Markham)
3625,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:51,2901 Bayview Avenue,Toronto,Ontario,Canada,,43.7688196,-79.3857881,,,,,16473501518,info@southstburger.com,,,https://www.facebook.com/southstbayview/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-3.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/11001846_772696859485940_4608005900844020679_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10991261_772696412819318_714026434039667800_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstbayview,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",47,South St. Burger (Bayview)
3627,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:51,45 Wicksteed Avenue,Toronto,Ontario,Canada,,43.7103517,-79.3624832,,,,,416-421-8559,info@southstburger.com,,,https://www.facebook.com/southstlaird/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-4.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10307379_844420058928721_2760045873806676306_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10993396_844419468928780_4554836462352413052_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstlaird,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",89,South St. Burger (Wicksteed Ave)
3629,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:51,360 Bay Street,Toronto,Ontario,Canada,,43.6506728,-79.3813846,,,,,416-901-1524,info@southstburger.com,,,https://www.facebook.com/southst360bay/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-5.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1912525_386107168240331_687155703929158889_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10993108_386106671573714_3825696025771990767_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southst360bay,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",111,South St. Burger (Bay St)
3631,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:52,55 Avenue Rd F02,Toronto,Ontario,Canada,,43.6715255,-79.3945958,,,,,16473500521,info@southstburger.com,,,https://www.facebook.com/southstyorkville/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-6.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10983406_363869093797456_6384851660280858163_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10985903_363867890464243_2366923211313853068_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstyorkville,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",219,South St. Burger (55 Avenue Rd)
3633,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:52,1020 Islington Avenue,Toronto,Ontario,Canada,,43.6313713,-79.519355,,,,,416-239-8957,info@southstburger.com,,,https://www.facebook.com/southstislington/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-7.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10392357_688878457888386_68417412982117503_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10675748_688877801221785_2896602590416710526_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstislington,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",257,South St. Burger (Islington)
3635,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:53,1542 Avenue Road,Toronto,Ontario,Canada,,43.7230841,-79.4161395,,,,,416-551-4224,info@southstburger.com,,,https://www.facebook.com/South-St-Burger-573756282726655/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/17796549_966540360114910_2517562109373384122_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/10959439_588046174630999_694565723646463845_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/13675_588045897964360_866117770798483821_n.jpg,,,,,,,,,,,,,,,,,,,,,,,South-St-Burger-573756282726655,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",268,South St. Burger (1542 Avenue Rd)
3637,South St. Burger,750,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 20:53,49 Clock Tower Road G010,Toronto,Ontario,Canada,,43.7335648,-79.3459704,,,,,16473466513,info@southstburger.com,http://www.southstburger.com,,https://www.facebook.com/southstdonmills/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/28699367_10155833985649340_225978142358150458_o-8.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10983376_854114541294279_1686005378171776380_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10959871_854114007960999_1724488205736977186_n.jpg,,,,,,,,,,,,,,,,,,,,,,,southstdonmills,,Vegan;Vegetarian;,Restaurant;,Restaurant,"At South St. Burger, we serve only 100% Angus Beef. No additives or preservatives. No antibiotics or added hormones. It's exactly what you expect, and nothing more. Just 100% Angus Beef, with no fillers. We cook our delicious beef burgers over an open flame to give you all of that backyard-grill flavour, made when you order it. We wouldn't dream of doing it any other way. Also try our turkey, burger, chicken breast, veggie patty, or hot dog. Our famous fresh cut New York style fries are cooked in sunflower oil and made to order. Our milkshakes are hand scooped and made with premium ice cream. Our seemingly endless combinations of gourmet toppings will elevate your burger experience. Sure, you'll have your favourites, but at South St. Burger, no two burgers need ever be the same. Build your burger with over 30 gourmet toppings. South St. Burger; better burgers, fries, shakes.

Good veggie burgers, which are vegan-friendly.",315,South St. Burger (Clock Tower Rd)
