post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2181,KS on the Keys Restaurant / Bar / Catering,5,"With our devotion to excellent customer service and diverse dishes, we guarantee a unique dining experience every time.  

The diversity of KS starts with our community. We are a traditional restaurant with a modern twist to a variety of cuisines. We are a welcoming environment for family outings, a modern feel for   ladies night ,  a hang out for boys night, or if you need a private setting for corporate meetings and gatherings. Join us for an unforgettable dining experience.

KS on the Keys…
Something for Everyone!

Most salads and stir-fries can be made vegan upon request. <strong>NEW:</strong> Any meatless pizza can now be made vegan by substituting cheese for vegan cheese (Earth Island).",Restaurants,Restaurants,"Best Sit-Down Restaurants in Ottawa,Caterer,Family,KS,Pizza,Restaurants",gd_place,publish,,,1,0,Never,2017-07-22 11:52,1029 Dazé St,Ottawa,Ontario,Canada,,45.3532996,-75.6521042,Ottawa South,45.3807492,-75.6703238,,6135210498,katrina@ksrestaurant.ca,http://www.ksonthekeys.com,https://twitter.com/KSOnTheKeys,https://www.facebook.com/KS-on-the-Keys-Restaurant-Bar-Catering-332760556796458/,,,,KS originally started by woman. Ottawa location run by Katrina.,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2181_ks.png,https://ethicaltree.com/wp-content/uploads/2017/07/887375_882121871860321_1862825532628603466_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,Mad Radish (Albert & Metcalfe),5,"At Mad Radish, we believe that people want to eat food that makes them feel great. But we don’t see why healthy should be boring. So we’ve created a menu of chef-driven, goodness-packed salads and warm bowls that taste as good as they make you feel.",Restaurants,Restaurants,"Best Places to Work and Study in Ottawa,Healthy,Healthy Vegan and Vegetarian Restaurants in Ottawa,Mad Radish,Restaurants,Vegan,XF",gd_place,publish,1,,2,0,Never,2018-02-16 23:24,116 Albert St,Ottawa,Ontario,Canada,,45.4213097,-75.6966232,centretown-1-1-1,45.4133828,-75.6943837,,,hello@madradish.com,http://www.madradish.com,https://twitter.com/eatmadradish,https://www.facebook.com/eatmadradish/,,,,Owned by owner of David's Tea,"Vegan,Vegetarian",Get Directions,eatmadradish,,,1,"claimed,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,post_desc,geodir_menu,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/10/2183_20690364_766034093569470_5457617090244168290_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/2183_madrad.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2183_20451997_760946947411518_8996682083953054723_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2183_22180035_795592323946980_7458563660341782861_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/19702782_747608155412064_7779632492260986471_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,Mad Radish (Glebe),5,"At Mad Radish, we believe that people want to eat food that makes them feel great. But we don’t see why healthy should be boring. So we’ve created a menu of chef-driven, goodness-packed salads and warm bowls that taste as good as they make you feel.",Restaurants,Restaurants,"Best Places to Work and Study in Ottawa,Healthy,Healthy Vegan and Vegetarian Restaurants in Ottawa,Mad Radish,Restaurant,Restaurants,Vegan,XF",gd_place,publish,1,,2,0,Never,2018-02-10 4:02,859 Bank St,Ottawa,Ontario,Canada,,45.4012667,-75.6873503,The Glebe,45.3993494,-75.6853936,,,hello@madradish.com,http://www.madradish.com,https://twitter.com/eatmadradish,https://www.facebook.com/eatmadradish/,,,,Owned by owner of David's Tea,"Vegan,Vegetarian",Get Directions,eatmadradish,,,0,,2183,https://ethicaltree.com/wp-content/uploads/2017/07/2185_madrad.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2185_2183_20451997_760946947411518_8996682083953054723_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2185_2183_20690364_766034093569470_5457617090244168290_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2185_2183_22180035_795592323946980_7458563660341782861_o-1.jpg,https://ethicaltree.com/wp-content/uploads/2017/10/2185_19702782_747608155412064_7779632492260986471_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,Paradise Poké,5,"Aloha from Paradise!

We get it. You want something clean, healthy and tasty. Us too!

From our chef-crafted menu, innovative vegan options to our build-your-own bowls, we’re all about fresh ingredients, high quality protein and a boatload of flavour.

Escape your routine. Come to Paradise.",Restaurants,Restaurants,"Hawaii,Hawaiian,Healthy,Healthy Vegan and Vegetarian Restaurants in Ottawa,Paradise",gd_place,publish,,,1,0,Never,2017-09-05 9:00,134 Bank St,Ottawa,ON,Canada,,45.4190622,-75.69971,centretown-1-1,45.4190622,-75.69971,Opening late August,,aloha@paradisepoke.ca,http://paradisepoke.ca,,https://www.facebook.com/ParadisePokeOttawa/,,,,Woman-owned?,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2187_Poke2.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/19029693_224814354692114_2997530241803834979_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,Choux-Choux,5,"Salads, Buddha Bowls, soups and desserts. Local produce with many vegetarian, vegan and gluten-free options.

Salades, bols Buddha, soupes et desserts. Espressos et cafés spécialisés. Produits locaux. Options vegan et végétariennes et sans gluten.",Restaurants,Restaurants,"Best Woman-owned Restaurants in Ottawa,Choux-Choux,coffee,dessert,Local,Salad,Vegan",gd_place,publish,,,1,0,Never,2017-07-22 16:32,98 Rue de l'Hôtel-de-Ville,Gatineau,Québec,Canada,,45.427478,-75.7151103,Gatineau,45.4903494,-75.70759277,,8197718182,saladeschouxchoux@gmail.com,http://Chouxchoux.ca,https://twitter.com/chouxchouxsalad,https://www.facebook.com/chouxchouxsalads/,,,,Gabie Sexton owner?,"Vegan,Vegetarian,Woman-owned,Organic",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/20247740_1499323256793701_3192569619640267279_o.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/13920806_1154899944569369_5178849132175437691_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,The Bowl,5,"The Bowl is a fast casual one dish concept, Yes, yes, you read that right, we only offer one dish.
Delicious and nutritious, The Bowl offers a whole meal that happens to be vegetarian, gluten free, nut free, hydrogenated oil free and can be vegan. 
Our Kiki sauce (totally addictive) is homemade right down to the toasting of our own spices.  It is then served over brown rice, beans, salsa, sour cream, cheddar cheese, avocado, cilantro and topped with house roasted crispy chickpeas. 

We got ya covered, no pesky lunch decisions to be made! 
#onetastydish",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Bowl,gluten-free,Restaurants,Vegan",gd_place,publish,,,1,0,Never,2017-07-23 15:14,83 Holland Ave,Ottawa,Ontario,Canada,,45.4009221,-75.7323552,Westboro,45.3922459,-75.7532734,,6137295454,info@thebowlottawa.ca,http://thebowlottawa.ca/,https://twitter.com/thebowlottawa,https://www.facebook.com/thebowlottawa/,,,,Owners Kristy Gaetz and Amy Munro,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2191_bowl.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/17862568_1008474462585843_2355118553377894907_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,"Sutherland Restaurant, Bar and Coffee House",5,"Sutherland restaurant, bar and café is nestled on the ground floor of the new Kavanaugh condo building on Beechwood Avenue.

Sutherland is a chef-driven neighbourhood restaurant. It is the namesake of Chef Warren Sutherland, an award-winning chef who has brought several acclaimed restaurants to the Ottawa restaurant scene. We capture Canada’s diverse culture of food with influences of South America, Asia, Europe and the Caribbean island, notably from Chef Sutherland Jamaican heritage.

Sutherland restaurant features a scratch kitchen, along with using local ingredients where ever possible. Great vegan options including the Crispy Smokie Bean Curd and the lunch veggie burger. The chef is always happy to find vegan alternatives to offer for other menu items.",Restaurants,Restaurants,"Best Sit-Down Restaurants in Ottawa,Caribbean,coffee,Jamaican,Restaurants",gd_place,publish,,,1,0,Never,2017-07-23 15:47,224 Beechwood Ave,Ottawa,Ontario,Canada,,45.4435916,-75.6701562,Vanier,45.4423308,-75.6714982,,6137417980,sutherland.rbc@gmail.com,http://sutherlandrestaurant.com/,https://twitter.com/sutherland_rbc,https://www.facebook.com/sutherlandrestaurant/,,,,Owner Warren M Sutherland,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2194_suth.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/10683527_982190961846730_8122073936238141792_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,The Grill Next Door,5,"A great burger.  Perfect crispy fries.  All local and handmade.

Vegan buns with portobello or tempeh vegan options.",Food Trucks,Food Trucks,"Best Vegan and Vegetarian Burgers in Ottawa,Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,Burgers,Food Truck,foodtruck,Grill,Tacos",gd_place,publish,,,1,0,Never,2017-07-23 16:03,541 Rideau St,Ottawa,ON,Canada,,45.43236,-75.67775,byward-market-1-1,45.4271129,-75.6892944,,6132973795,jess@thegrillnextdoor.ca,http://thegrillnextdoor.ca,http://www.twitter.com/thegrillnxtdoor,https://www.facebook.com/thegrillnextdoor.ca/,,,,Owned by Jess,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2196_GrillNExtd.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/19956235_1366241716745561_4068405940815174676_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,La Cocina Loca,5,"A fabulous cozy little Fresh-Mex Taqueria in the heart of Hintonburg serving fresh lumpy Guacamole, chilled Mexican Beer, homemade Corn Tortillas, squeezed Lime Margaritas, the most amazing Tacos ever...plus so much more homemade Mexican traditional foods, all in a funky little hole-in-the-wall on Wellington West !!

Many vegetarian tacos which can be veganized without sour cream and cheese.",Restaurants,Restaurants,"Best Mexican Restaurants with Vegan and Vegetarian Options in Ottawa,Cocina,gluten-free,Margaritas,Mexican,Restaurants,Salsa",gd_place,private,,,1,0,Never,2017-07-23 16:28,1079 Wellington St W,Ottawa,Ontario,Canada,,45.4034203,-75.7251871,Westboro,45.3922459,-75.7532734,,6137989292,olacocinahinto@gmail.com,http://wellingtonwest.ca/business-directory/la-cocina-loca.htm,,https://www.facebook.com/olacocinahinto/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2199_taco.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/17309657_1839947819550458_5661431472622473896_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,Pure Gelato (Glebe),5,"At Pure Gelato we make authentic Italian gelato using only the freshest, all natural ingredients. We follow traditional artisan recipes and import our pastes and concentrates straight from Italy.Our gelato is low in fat (4-6% MF) but just as smooth and creamy as other premium ice creams with higher fat contents (18-24% MF). We also offer vegan and gluten free options. All our flavours are made daily right here in the store! Our gelato artist was trained in Italy and has been making gelato for more than 20 years.
If a frozen treat isn't your thing, stop by and try our sweet or savoury crepes, and our delicious pastries and chocolates. Or grab a Segafredo coffee and Italian panini for lunch.

For Vegans, Pure Gelato offers soy-based gelatos and vegan ice creams such as hazelnut, chocolate, and organic vanilla. Ask the staff for vegan options.",Cafés and Bakeries,Cafés and Bakeries,"Best Vegan and Vegetarian Desserts Pastries and Treats in Ottawa,Crêpes,Gelato,Ice Cream,Italian",gd_place,publish,,,1,0,Never,2017-07-26 17:02,843 Bank St,Ottawa,Ontario,Canada,,45.4018924,-75.6875383,The Glebe,45.3993494,-75.6853936,,6135675900,gelatopure@gmail.com,,,https://www.facebook.com/PureGelatoBank/,,,,,"Vegan,Vegetarian,Organic",Get Directions,,,,0,,1057,https://ethicaltree.com/wp-content/uploads/2017/07/2288_21373_494245930620826_1357874316_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/2288_332072_494254823953270_1467377162_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,Voila Gluten Free Bakeree Ottawa,5,"We are a new Gluten Free, Peanut & Nut Free Bakery in Kanata North. We cater to people with Celiac disease and those with dairy allergies. Many vegan baked good options.",Cafés and Bakeries,Cafés and Bakeries,"Bakery,Bread,gluten-free,Nut-free,Vegan",gd_place,publish,,,1,0,Never,2017-07-27 20:37,4055 Carling Avenue Unit 2,Ottawa,Ontario,Canada,,45.338728,-75.9075029,Kanata,45.3538988,-75.9319726,,6135925959,ottawa@voilaglutenfreebakeree.com,http://www.voilaglutenfreebakeree.com,,https://www.facebook.com/voilaottawa/,,,,"Family-owned: John, Julia, Ryan, Kaleigh","Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2342_voila.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/17329_788616891214514_6600509742703700959_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,Maverick's Donut Company,5,"Five childhood friends open a donut shop.
Custom cake donuts
Yeast donuts
Cronuts
Ice cream
Beer and wine

Vegan donut options including including maple and coconut!

Delivery is $10 for orders under $75 within 25 km from our location.

Online ordering coming soon.",Cafés and Bakeries,Cafés and Bakeries,"Bakery,Best Vegan and Vegetarian Desserts Pastries and Treats in Ottawa,Cafe,dessert,Donuts,Vegan",gd_place,publish,,,1,0,Never,2017-07-31 0:05,1500 Bank St,Ottawa,Ontario,Canada,,45.3807492,-75.6703238,Ottawa South,45.3807492,-75.6703238,,6136801004,info@mavericksdonuts.com,http://www.mavericksdonuts.com,,https://www.facebook.com/mavericksdonuts/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2345_Screen-Shot-2017-07-31-at-12.58.18-PM.png,https://ethicaltree.com/wp-content/uploads/2017/07/14612594_175193142925820_4343095136840730046_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,Stella Luna Gelato Café (Glebe),5,"More than just gelato, Stella Luna is a family owned and operated European style Café, serving up gourmet panini, hearty soups, eclectic salads, buttermilk waffles, crepes, decadent desserts and specialty coffees with Italian flare. Stella Luna - intimate ambiance, exceptional food!

Sorbets are all vegan but most gelatos contain dairy and sometimes egg. Staff are helpful to let you know which options are vegetarian and vegan.",Other,Other,"Gelato,Ice Cream,Sorbet",gd_place,publish,,,1,0,Never,2017-07-30 17:13,1103 Bank Street,Ottawa,Ontario,Canada,,45.3939113,-75.6830647,The Glebe,45.3993494,-75.6853936,,6135231116,tammy@slgelato.com,http://www.slgelato.com,,https://www.facebook.com/Stella-Luna-Gelato-Café-139242796160287/,,,,Owner: Tammy Guiliani,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,post_desc,geodir_menu,geodir_contact,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/07/1010390_584975454920350_771175663_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/1074844_493454584072438_1819190313_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,Stella Luna Gelato Café (Hintonburg),5,"More than just gelato, Stella Luna is a family owned and operated European style Café, serving up gourmet panini, hearty soups, eclectic salads, buttermilk waffles, crepes, decadent desserts and specialty coffees with Italian flare. Stella Luna - intimate ambiance, exceptional food!

Sorbets are all vegan but most gelatos contain dairy and sometimes egg. Staff are helpful to let you know which options are vegetarian and vegan.",Other,Other,"Gelato,Ice Cream,Sorbet",gd_place,publish,,,1,0,Never,2017-07-30 17:15,1130 Wellington St W,Ottawa,Ontario,Canada,,45.4017503,-75.7267089,Hintonburg,45.4017503,-75.7267089,,6135231116,tammy@slgelato.com,http://www.slgelato.com,,https://www.facebook.com/Stella-Luna-Gelato-Café-139242796160287/,,,,Owner: Tammy Guiliani,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,2351,https://ethicaltree.com/wp-content/uploads/2017/07/2353_1010390_584975454920350_771175663_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/2353_1074844_493454584072438_1819190313_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,Bridgehead Coffeehouse (McRae Ave. @ Scott St.),5,"Bridgehead is a local coffee shop chain with Fair Trade at the center of its mission.

Staff at Bridgeheads tend to be quite knowledgeable about veganism and are happy to substitute soy milk into their specialty coffee drinks. Soups are usually vegan and there are often other vegan options such as salads and sometimes sandwiches and baked goods.

All coffees and teas at Bridgeheads are Fair Trade, as well as some other items like sugar for coffee and some baking ingredients when possible.",Cafés and Bakeries,Cafés and Bakeries,"Cafe,coffee,Fairtrade,Organic,Tea",gd_place,publish,,1,1,0,Never,2017-07-30 17:46,320 McRae Ave,Ottawa,Ontario,Canada,,45.396673,-75.7506914,Westboro,45.3922459,-75.7532734,,6137296827,inquire@bridgehead.ca,http://www.bridgehead.ca/,https://twitter.com/Bridgehead,,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned,Organic",Get Directions,,,,0,,363,https://ethicaltree.com/wp-content/uploads/2017/07/2355_bridgehead-latte.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,Bridgehead Coffeehouse (Elgin @ Place Bell),5,"Bridgehead is a local coffee shop chain with Fair Trade at the center of its mission.

Staff at Bridgeheads tend to be quite knowledgeable about veganism and are happy to substitute soy milk into their specialty coffee drinks. Soups are usually vegan and there are often other vegan options such as salads and sometimes sandwiches and baked goods.

All coffees and teas at Bridgeheads are Fair Trade, as well as some other items like sugar for coffee and some baking ingredients when possible.",Cafés and Bakeries,Cafés and Bakeries,"Cafe,coffee,Fairtrade,Organic,Tea",gd_place,publish,,1,1,0,Never,2017-07-30 17:54,160 Gloucester St,Ottawa,Ontario,Canada,,45.41996677,-75.6932603,Centretown,45.41996677,-75.6932603,,6135631731,inquire@bridgehead.ca,http://www.bridgehead.ca/,https://twitter.com/Bridgehead,,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned,Organic",,,,,0,,363,https://ethicaltree.com/wp-content/uploads/2017/07/2357_bridgehead-latte.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,Capital Fare Cafe (by Baccanalle),5,"Who doesn't need a bit of spice in their life?  Baccanalle is all about giving you delicious, unforgettable, flavourful food.  We specialize in Caribbean and Soul inspired food with healthy choice options.  We also offer a range of dishes to bring you a rounded menu featuring our take on Canadian and international dishes and flavours.  Stock up and order online for our prepared meals and baked goods, check us out for catering.  (see www.baccanalle.com for dates).

We are currently building up our hours starting with 8-3 in line with the office cafe hours. Our spot will be called Capital Fare Cafe (sign has not changed yet from the former Li's Cafe). We'll be featuring a fresh, healthy lifestyle menu with local produce as much as we can. We are excited to already be building in produce from our farmer friends at Ottawa Farmers' Market and Beechwood Market. I'm excited to be putting more of my Chef skills to work - beyond Caribbean.
We will be featuring Caribbean on Fridays at our lunch counter and will regularly have some of our Caribbean staples available every day - 
- Jerk Chicken
- House Vegan Patties
- House Beef Patties 
- Black Bean & Corn Salads
- Baccanalle Specialty Foods
- Our signature Sorrel (coming soon)

Today we are also featuring (in addition to our regular menu) the following items take out (before 4pm)
-Fresh Tomato Soup (vegan, gluten-Free)
-Vegan Curry Meal (vegan, gluten-Free)
-Jerk Chicken Meal (gluten-Free)
-Ham & Pea Soup (gluten-Free)
-Fresh Crepes with wonderful toppings!
Starting in September we will open on Fridays later for takeout - and other days for larger order pickups. We will also have prepared meals available in the fall. As usual you will find great vegan, gluten-free, IBD sensitive and lower fat options-and many other lifestyle choices.",Restaurants,Restaurants,"Baccanalle,Best Woman-owned Restaurants in Ottawa,Caribbean,Jamaican,Vegan",gd_place,publish,,,1,0,Never,2017-07-31 14:28,595 Montreal Rd,Ottawa,Ontario,Canada,,45.4427528,-75.6435133,Vanier,45.4423308,-75.6714982,,6138596297,info@baccanalle.com,http://www.baccanalle.com,,https://www.facebook.com/capitalfarecafe,,,,Owned by Resa,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/07/2360_b1.jpg,https://ethicaltree.com/wp-content/uploads/2017/07/2360_b2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,Moca Loca Café (The Spot),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:10,Pavillon Alexandre-Taché,Gatineau,Québec,Canada,,45.4218431,-75.7384397,Gatineau,45.4903494,-75.70759277,,8195955738,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",Get Directions,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2363_DSC_0682.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2363_DSC_0887.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,Moca Loca Café (The Lounge),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:13,1 Rue Victoria,Gatineau,Québec,Canada,,45.42903,-75.7157277,Gatineau,45.4903494,-75.70759277,,8194832794,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2365_IMG_6095-3.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2365_nitro.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,Moca Loca Café (The Pillar),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:14,799 Boulevard de la Gappe,Gatineau,Québec,Canada,,45.4836587,-75.6850688,Gatineau,45.4903494,-75.70759277,,8192466622,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2367_lagappe.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2367_DSC_0993.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,Moca Loca Café (The Retro Cafe),467,"Always pioneering, Moca Loca Café seeks to release a lavish lifestyle, an innovative creativity,
new exquisite products and especially a touch of hospitality.
Our customers are invited to enjoy our fine cafes and teas, to explore our
selection of healthy and delicious meals and desserts.

Moca Loca Café Co. supports events and local organisations
(Centraide, SOPAR , Patinoire du ruisseau, Foe, Cégep de l'Outaouais, The EUCAN)
to contribute to the development of our community.
Our company is distinguished from competitors by our concern for quality and freshness of food,
as well as customer service by committing to give you a memorable experience.

Fair trade coffee and many vegetarian and vegan options.

Le café est certifié équitable, plusieurs options végétariennes et végétaliennes.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Cafe,Lounge,Restaurant",gd_place,publish,,1,1,0,Never,2017-08-04 12:16,25 Chemin de la Savane,Gatineau,Québec,Canada,,45.4747658,-75.7040351,Gatineau,45.4903494,-75.70759277,,8195685622,info@mocalocacafe.com,http://mocalocacafe.com/,,https://www.facebook.com/Moca-Loca-StJoseph-CaféLoungeTraiteur-133397973382354/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",,,,,0,,1787,https://ethicaltree.com/wp-content/uploads/2017/08/2369_DSC_0487.jpg,https://ethicaltree.com/wp-content/uploads/2017/08/2369_DSC_0706.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
