post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2637,The Rustic Spud,5,"Locally owned family restaurant/pub with a dedicated staff who strive to make your experience one to remember! Reservations are always recommended.

Very good vegetarian options such as a veggie wrap and veggie pizzas.",Restaurants,Restaurants,"Pizza,Restaurant,Sit-Down,Vegetarian",gd_place,publish,,,1,0,Never,2017-10-18 19:49,175 Bagot St,Kingston,Ontario,Canada,,44.2290871,-76.4858372,,,,,6135446969,,http://www.rusticspud.com,https://twitter.com/rusticspud,https://www.facebook.com/RusticSpud/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14364671_921049027999550_7631711011965253695_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/13235584_845012015603252_5876507241422983448_o.jpg,,,,,,,,,,,,,,,,
2639,Saigon Delights (Downtown),5,"Kingston's Favourite Spring Rolls. Over 1.5 Million Sold!

The menu was chosen to reflect some of the traditional Vietnamese favourites such as meal-size soups (like Pho), noodle bowls (popular Bun Cha Gio Thit Nuong), and crepes (Banh Xeo), as well as stir-fries and meals that you might find at home.

Almost any menu item can be made vegetarian or even vegan by substituting tofu for the meat, and the staff are happy to do so if you ask.",Restaurants,Restaurants,"Asian,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Sit-Down-Restaurants-in-Kingston,Restaurant,tofu,Vegan,Vietnamese",gd_place,publish,,,1,0,Never,2017-10-18 20:03,272 Bagot St,Kingston,Ontario,Canada,,44.231492,-76.4845352,,,,,6135463690,,http://www.saigondelights.ca/,,https://www.facebook.com/Saigon-Delights-137665832914362/,,,,,"Vegan,Vegetarian",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,geodir_get_directions,post_desc,geodir_menu,post_tags,geodir_twitter,geodir_website",0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2639_saig.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2639_saig1.jpg,,,,,,,,,,,,,,,,
2641,Saigon Delights (Uptown),5,"Kingston's Favourite Spring Rolls. Over 1.5 Million Sold!

The menu was chosen to reflect some of the traditional Vietnamese favourites such as meal-size soups (like Pho), noodle bowls (popular Bun Cha Gio Thit Nuong), and crepes (Banh Xeo), as well as stir-fries and meals that you might find at home.

Almost any menu item can be made vegetarian or even vegan by substituting tofu for the meat, and the staff are happy to do so if you ask.",Restaurants,Restaurants,"Asian,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Sit-Down-Restaurants-in-Kingston,Restaurant,tofu,Vegan,Vietnamese",gd_place,publish,,,1,0,Never,2017-10-18 20:05,217 Division St,Kingston,Ontario,Canada,,44.2345168,-76.4931704,,,,,6135365460,,http://www.saigondelights.ca/,,https://www.facebook.com/Saigon-Delights-137665832914362/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2639,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2641_saig.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2641_saig1.jpg,,,,,,,,,,,,,,,,
2643,Saigon Delights (West End),5,"Kingston's Favourite Spring Rolls. Over 1.5 Million Sold!

The menu was chosen to reflect some of the traditional Vietnamese favourites such as meal-size soups (like Pho), noodle bowls (popular Bun Cha Gio Thit Nuong), and crepes (Banh Xeo), as well as stir-fries and meals that you might find at home.

Almost any menu item can be made vegetarian or even vegan by substituting tofu for the meat, and the staff are happy to do so if you ask.",Restaurants,Restaurants,"Asian,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Sit-Down-Restaurants-in-Kingston,Restaurant,tofu,Vegan,Vietnamese",gd_place,publish,,,1,0,Never,2017-10-18 20:06,599 Gardiners Rd,Kingston,Ontario,Canada,,44.2422928,-76.5682142,,,,,6136341824,,http://www.saigondelights.ca/,,https://www.facebook.com/Saigon-Delights-137665832914362/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2639,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2643_saig.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2643_saig1.jpg,,,,,,,,,,,,,,,,
2646,Sally's Roti Shop,5,Authentic Caribbean Cuisine. Chickpea and eggplant vegan curry and roti options.,Restaurants,Restaurants,"Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Best-woman-owned-restaurants-in-kingston,Caribbean,eggplant,Restaurant",gd_place,publish,,,1,0,Never,2017-10-20 14:00,203 Wellington St,Kingston,Ontario,Canada,,44.231953,-76.4821793,,,,,6137666293,,http://sallysrotishop.webs.com/,,https://www.facebook.com/Sallysrotishop/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2646_sall.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/10686764_737943842909829_492488683201145256_n.png,,,,,,,,,,,,,,,,
2650,The Small Batch Cafe & Eatery,3,"Is there anything better than a bowl of hot soup, a tasty sandwich and a fresh, flavourful salad? We didn’t think so! That’s why The Small Batch Cafe & Eatery is the place to be for inspired sandwiches, soups and salads all made in-house in small batches daily .There’s also a selection of mouth-watering desserts and baked goods, delicious coffee, and a wide variety of espresso-based drinks. Come see us at our beautiful new location at 282 Princess St. or take it to go. Free wifi, lots of outlets and USB ports!",Cafés and Bakeries,Cafés and Bakeries,"Best-Places-to-Work-and-Study-in-Kingston,Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Cafe,Restaurant,Salad,Sandwich,soup,Treats",gd_place,publish,,,1,0,Never,2017-10-19 11:59,282 Princess St,Kingston,Ontario,Canada,,44.2322769,-76.4883426,,,,,6137670996,info@smallbatchcafe.ca,http://www.smallbatchcafe.ca,,https://www.facebook.com/smallbatchcafe/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14344965_767618586713359_573575702744241592_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/16939653_858736837601533_6372421945873090094_n.jpg,,,,,,,,,,,,,,,,
2652,Pan Chancho Bakery & Café,3,"Retail store with gourmet food to go; Fully licensed full service café & patio; Artisan breads daily; delectable desserts; Catering & private functions.

Great vegetarian options including samosas and desserts. One excellent vegan breakfast menu option called ""calling all vegans"" which consists of greens, yellow peppers, beets, sweet potato and a tahini style dressing.",Cafés and Bakeries,Cafés and Bakeries,"Bakery,Best Vegan and Vegetarian Breakfast and Brunch Spots in Kingston,breakfast,brunch,Cafe,Food Shop,Gourmet,Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 12:03,44 Princess St,Kingston,Ontario,Canada,,44.231095,-76.4805197,,,,,6135447790,pigpan@kingston.net,http://www.panchancho.com,,https://www.facebook.com/Pan-Chancho-Bakery-Café-176169502399792/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2652_panchoooooo.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/12299242_1200040193346046_2278381172832165367_n.jpg,,,,,,,,,,,,,,,,
2654,The Common Market,3,"Located along the scenic waterfront, The Common Market is home to Kingston’s finest artisanal coffee, gourmet foods, and baked goods.",Cafés and Bakeries,Cafés and Bakeries,"Best-fair-trade-coffee-shops-kingston,Best-Health-Food-Stores-in-kingston,Best-Places-to-Work-and-Study-in-Kingston,Cafe,Coffee Shop,Espresso,Fine Foods,Restaurant,Specialty Grocery Store",gd_place,publish,,,1,0,Never,2017-10-19 12:08,136 Ontario St,Kingston,Ontario,Canada,,44.2274937,-76.4825803,,,,,6135488400,louise@thecommonmarket.ca,http://www.thecommonmarket.ca/,http://www.twitter.com/thecommonmarkt,https://www.facebook.com/The-Common-Market-192555217444084/,,,,,"Vegetarian,Fair trade,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/17884222_1528140343885558_741249832190213857_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/622500_514078168625119_1510165939_o.jpg,,,,,,,,,,,,,,,,
2658,SimplyWell,3,"SimplyWell is your home-base for holistic healthcare. We offer everything from the most nutrient dense smoothie in town, cold-pressed juice, gluten-free vegan food, to massage therapy, holistic nutrition consultations, pharmaceutical grade supplements & more.
We know we have a large story, if you have any questions we would love to chat with you!

Be alert that some items contain honey and are therefore not vegan.",Local Stores,Local Stores,"Best-Health-Food-Stores-in-kingston,Best-woman-owned-restaurants-in-kingston,Health,juice,Smoothies",gd_place,publish,,,1,0,Never,2017-10-20 13:00,250 Ontario St,Kingston,Ontario,Canada,,44.2309171,-76.4798333,,,,,6138884871,info@simply-well.ca,http://www.simply-well.ca,,https://www.facebook.com/simplywelljuice/,,,,,"Vegan,Vegetarian,Woman-owned,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/19990274_1390273004391958_2726173128785559985_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/10590566_928907763861820_7709087820809262491_n.jpg,,,,,,,,,,,,,,,,
2662,Mucho Burrito (Princess St.),5,"When we call ourselves a fresh Mexican grill, we know we have to deliver on more than just the guac. The salsa needs to be all-natural, the meats free of preservatives and artificial flavours, the chips...well there has to be a lot of them. Wouldn’t want you to finish the dip with your fingers (unless that’s your thing). So we hand-make all our meals before your very eyes. It’s how we craft an authentic, Mexican dining experience you’ll love to share with your friends and family. 

That’s our mucho promise, and we know you’ll leave mucho satisfied from any of our 100+ locations across Canada.

All tortillas and taco shells are vegan, as well as all beans (and all other toppings except meats, cheeses and some sauces).",Restaurants,Restaurants,"Best-mexican-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Burritos,Mexican,Tex-Mex",gd_place,publish,,,1,0,Never,2017-10-19 14:42,394 Princess St,Kingston,Ontario,Canada,,44.2328034,-76.492301,,,,,6135424747,,https://muchoburrito.com,https://www.twitter.com/MuchoBurritoHQ,https://www.facebook.com/muchoburrito/,,,,,"Vegan,Vegetarian",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,geodir_get_directions,post_desc,geodir_menu,geodir_twitter,geodir_website",0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2662_muco.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/16711781_10154907797660119_7721878670445067905_n.png,,,,,,,,,,,,,,,,
2664,The Tea Room,3,"We are a sustainable, student run café, located at the corner of Division and Union in the Integrated Learning Centre.",Cafés and Bakeries,Cafés and Bakeries,"Best-fair-trade-coffee-shops-kingston,Best-Places-to-Work-and-Study-in-Kingston,Coffee Shop,Restaurant,Tea Room",gd_place,publish,,,1,0,Never,2017-10-19 14:43,45 Union St W,Kingston,Ontario,Canada,,44.2283773,-76.4924259,,,,,6135333295,tearoom@tea-room.ca,http://www.tea-room.ca,https://twitter.com/the_tearoom,https://www.facebook.com/QueensTeaRoom/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14859912_10157718255560424_8798157865933453407_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14884652_10157718269175424_6552135485742913410_o.png,,,,,,,,,,,,,,,,
2667,Mucho Burrito (Gardiners Rd.),5,"When we call ourselves a fresh Mexican grill, we know we have to deliver on more than just the guac. The salsa needs to be all-natural, the meats free of preservatives and artificial flavours, the chips...well there has to be a lot of them. Wouldn’t want you to finish the dip with your fingers (unless that’s your thing). So we hand-make all our meals before your very eyes. It’s how we craft an authentic, Mexican dining experience you’ll love to share with your friends and family. 

That’s our mucho promise, and we know you’ll leave mucho satisfied from any of our 100+ locations across Canada.

All tortillas and taco shells are vegan, as well as all beans (and all other toppings except meats, cheeses and some sauces).",Restaurants,Restaurants,"Best-mexican-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Burritos,Mexican,Tex-Mex",gd_place,publish,,,1,0,Never,2017-10-19 14:48,770 Gardiners Rd,Kingston,Ontario,Canada,,44.2493654,-76.566107,,,,,6133896666,,https://muchoburrito.com,https://www.twitter.com/MuchoBurritoHQ,https://www.facebook.com/muchoburrito/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2662,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2667_muco.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2667_16711781_10154907797660119_7721878670445067905_n.png,,,,,,,,,,,,,,,,
2669,Sigrid's Natural Foods,3,"Sigrid’s Natural Foods has been a member of the Kingston community for over 30 years. We have friendly and knowledgeable staff to help with all of your personal health needs. We have a large Gluten free section, a large supplement section, bulk foods, personal care items and much more. We take pride in providing exceptional customer service and go above and beyond expectations to ensure our customers are well taken care of. We offer very competitive pricing.",Local Stores,Local Stores,"Best-Health-Food-Stores-in-kingston,Fair-trade-lifestyle-clothing-household-gifts-and-groceries-in-kingston,Health Food Store",gd_place,publish,,,1,0,Never,2017-10-19 14:53,506 Days Rd,Kingston,Ontario,Canada,,44.2365518,-76.5703155,,,,,6133841756,sigrids@cogeco.net,http://www.mysigrids.com,,https://www.facebook.com/Sigrids-Natural-Foods-145989725440986/,,,,,"Vegan,Vegetarian,Fair trade,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/12243151_1047433571963259_1219101162272804247_n.jpg,,,,,,,,,,,,,,,,,
2672,Tara Natural Foods,3,"Kingston's Original Natural Food Store!

Tara Natural Foods began some 40 years ago with a sack of granola, a few bags of flour, and a bucket of peanut butter. In those days the store was located in a small space upstairs near Princess and Division Streets and purchased natural foods in bulk in order to support a local burgeoning desire for whole foods. Owned by Rudi Mogl Tara Natural Foods occupies a large retail space at 81 Princess Street in the heart of downtown Kingston. It has become a prominent feature of Kingston’s vibrant downtown, and now offers heath conscious consumers a wide variety of wholesome foods, from fresh, local, produce, to the latest developments in health supplements and super foods.",Local Stores,Local Stores,"Best-Health-Food-Stores-in-kingston,Fair-trade-lifestyle-clothing-household-gifts-and-groceries-in-kingston,Health Food Store,Shopping &amp; Retail",gd_place,publish,,,1,0,Never,2017-10-20 13:58,81 Princess St,Kingston,Ontario,Canada,,44.2315895,-76.4819229,,,,,6135464439,,http://www.taranaturalfoods.com,https://twitter.com/taranaturalfood,https://www.facebook.com/Tara-Natural-Foods-104055136310343/,,,,,"Vegan,Vegetarian,Fair trade,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/16640931_1252607218121790_3636672312208554240_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/16649153_1252614131454432_4078531722123815330_n.png,,,,,,,,,,,,,,,,
2680,Score Pizza,5,"Using a stone fired oven, we create custom pizzas blazing fast! Create your own fresh masterpiece, located in the heart of downtown Kingston, ON.

Tons of amazing veggie toppings for pizzas, and vegan cheese available. Gluten-free dough is also an option.",Restaurants,Restaurants,"Best Restaurants for Vegan Meals in Kingston,Best-Vegan-and-Vegetarian-Restaurants-with-Delivery-in-Kingston,Canadian,daiya,gluten-free,Pizza,Vegan Pizza",gd_place,publish,,,1,0,Never,2017-10-19 15:18,91 Princess St,Kingston,Ontario,Canada,,44.2316431,-76.4821005,,,,,6135421200,,http://www.scorepizza.ca,,https://www.facebook.com/scorepizzakingston/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2680_scor.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14355602_1117875511623482_5027261489960925119_n.jpg,,,,,,,,,,,,,,,,
2684,Sir John's Public House,5,"Sir John's Public House is located one half block from Kingston City Hall and Springer Market Square in the historic downtown core. The pub is housed in the historic landmark building used by Sir John A. Macdonald as his law office from 1849 to 1860. 

The pub features traditional Scottish and contemporary cuisine with a fine selections of appetizers, starters, main courses, desserts and lunch specials. The pub is open daily from 11:00 to close. Try the deep-fried haggis fritters or the Firth of Forth fish & chips. Scottish and local draft beers  are featured as well as Kingston's largest selection of blended and single malt Scotch whiskies.

There is an amazing vegan ""haggis"" option, with a portobello mushroom topping. Other vegan options are deep-fried pickles and veggie wraps.",Restaurants,Restaurants,"Best pubs with vegan and vegetarian food in Kingston,Grill,Pub,Scottish",gd_place,publish,,,1,0,Never,2017-10-19 15:43,343 King St E,Kingston,Ontario,Canada,,44.2308943,-76.4808773,,,,,6135302522,sir.john@foodandheritage.com,http://www.foodandheritage.com,,https://www.facebook.com/Sir-Johns-Public-House-112900702141189/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2684_sir.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/271319_112902705474322_5785736_o.jpg,,,,,,,,,,,,,,,,
2686,Stone City Ales,5,"We're a craft brewery with a tap room, bottle shop and kitchen located in the heart of downtown Kingston, ON. Open 11am-midnight, 7 days a week.

Excellent vegetarian menu with tofu Bao Buns, veg kimchi fried rice, eggplant sandwich and more. Local ingredients used as much as possible.",Restaurants,Restaurants,"beer,Best pubs with vegan and vegetarian food in Kingston,Best Restaurants for Vegan Meals in Kingston,Brewery,Local,Pub",gd_place,publish,,,1,0,Never,2017-10-19 15:52,275 Princess St,Kingston,Ontario,Canada,,44.2325696,-76.4881527,,,,,6135424222,info@stonecityales.com,http://stonecityales.com,https://twitter.com/stonecityales,https://www.facebook.com/stonecityaleskingston/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2686_beer.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/20108362_916100745197577_7026495781783834725_n.png,,,,,,,,,,,,,,,,
2690,Ta-Ke Sushi Kingston,5,"Dine in, Pick-up, Delivery. You can order a variety of Japanese sushi, maki, sashimi, as well as Korean dishes and more.

Extensive vegetarian sushi section which can be veganized upon request.",Restaurants,Restaurants,"best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Vegan-and-Vegetarian-Restaurants-with-Delivery-in-Kingston,Delivery,Japanese,Korean,Sushi",gd_place,publish,,,1,0,Never,2017-10-19 16:00,120 Princess St,Kingston,Ontario,Canada,,44.231544,-76.4832763,,,,,6135441376,,http://www.takesushikingston.com,,https://www.facebook.com/takesushikingston/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2690_ssss.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/1529971_541350902629470_2096342479_o.jpg,,,,,,,,,,,,,,,,
2692,Thai House Cuisine,5,"Great Thai food in downtown Kingston.

Great vegetarian and vegan tofu curry options and eggplant dish. Make sure your meal doesn't come with oyster sauce as it is listed in their vegetables food section.",Restaurants,Restaurants,"best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Restaurant,thai",gd_place,publish,,,1,0,Never,2017-10-19 16:11,183 Sydenham St,Kingston,Ontario,Canada,,44.2327904,-76.4870098,,,,,6135463888,,http://kingston.thaihousecuisine.com/,,https://www.facebook.com/pages/Thai-House-Cuisine/505243442824977,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2692_thhh.jpg,,,,,,,,,,,,,,,,,
2697,The Brass Pub,5,"We are  proud of our food and menu, so the next time you think of where to go for 
lunch, dinner or even brunch  in downtown Kingston, don't forget to try out the Brass Pub! 

Good vegetarian options including a veg black-bean burger, but nothing clearly labelled as vegan on the menu.",Restaurants,Restaurants,"beer,Best pubs with vegan and vegetarian food in Kingston,Burgers,Pub,Restaurant,Vegetarian",gd_place,publish,,,1,0,Never,2017-10-19 16:20,403 Princess Street,Kingston,Ontario,Canada,,44.2334647,-76.4926593,,,,,6135448334,info@thebrasspub.com,http://www.thebrasspub.com/,https://mobile.twitter.com/brasspub,https://www.facebook.com/TheBrassPubKingston/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2697_tacc.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/13568831_1356644291073123_4604450576260306343_o.jpg,,,,,,,,,,,,,,,,
2701,The Grad Club,5,"The Grad Club is a non-profit cultural hub for members and nonmembers, situated in a beautiful heritage house on Queen's University campus. 

Solid vegetarian and vegan (with substitutes) options, including a chickpea burger, falafel wraps, and portobello mushroom sandwiches.",Restaurants,Restaurants,"Best pubs with vegan and vegetarian food in Kingston,Best-Vegan-and-Vegetarian-Burgers-in-Kingston,Pub,Queens,Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 16:27,162 Barrie St,Kingston,Ontario,Canada,,44.2278742,-76.4907213,,,,,6135463427,,http://queensgradclub.wordpress.com/,,https://www.facebook.com/GradClubQueens/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/15380383_1316702891716020_327004476170343936_n.jpg,,,,,,,,,,,,,,,,,
2703,The Grizzly Grill,5,"Our theme simply is true Canadian fare in a warm and inviting atmosphere.  From the moment you walk in the door and take in the aroma of our wood fired oven and are greeted by our friendly staff, you realize you are not just out for a bite to eat, but you are here for a dining experience.

The Grizzly Grill is proud to be locally owned & operated for the last two decades.  As a local business, we are committed to giving back to our community while contributing to and sustaining a vibrant and thriving local economy. Our commitment means using local suppliers to ensure the finest quality ingredients in our product.

Our menu features a wonderful selection of appetizers, grilled meats & seafood, complimented by an array of garden fresh salads, pasta dishes, gourmet pizzas featuring Seed to Sausage meats, calzones & classic comfort food.

Great vegetarian pizzas, chickpea burgers, and pasta dishes.",Restaurants,Restaurants,"BBQ,Canadian,Local,Restaurant,Vegetarian",gd_place,publish,,,1,0,Never,2017-10-19 16:33,395 Princess St,Kingston,Ontario,Canada,,44.2331474,-76.4919141,,,,,6135447566,thegrizzlygrill@gmail.com,http://thegrizzlygrill.ca/,https://twitter.com/THEGRIZZLYGRILL,https://www.facebook.com/TheGrizzlyGrillKingston/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2703_1.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/10334449_624341367652906_204133366051122930_n.png,,,,,,,,,,,,,,,,
2709,The Mansion Kingston,5,"The Mansion is a vibrant restaurant, bar & live music venue located in Kingston, Ontario. In the summertime, we have a large patio complete with a Tiki Bar and a beach volleyball court! Upstairs in the Living Room you'll see your next favourite band performing, with live music nightly! The Wine Cellar is the perfect space for your next event! Our regulars love the $5 breakfast on the weekends from 10am-2pm, and we're renowned for our $8.50 Schooners. 

Good vegetarian options including a couscous-based burger, a portobello sandwich and many appetizers!",Restaurants,Restaurants,"Bar,Best pubs with vegan and vegetarian food in Kingston,Burgers,Canadian,Music,Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 16:44,506 Princess St,Kingston,Ontario,Canada,,44.234557,-76.4968026,,,,,6135310003,info@mansion.rocks,https://mansion.rocks,,https://www.facebook.com/themansionkingston/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2709_maa.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/14517425_672652332899030_1313417765140438723_n.jpg,,,,,,,,,,,,,,,,
2711,The Merchant Tap House,5,"Weekly Specials at the Merchant Tap House:

Mondays - All domestic pints $5.00 taxes included.
Tuesdays - Tallboy Tuesdays - all tallboy cans of selected beer are $5.00 taxes included
Wednesday- Pasta Night - Try our heaping portions of selected pastas for $9.99 plus tax
Thursdays - Steak night - 8 ounce strip loin steak and fries $11.99 plus tax.  Trevor Walsh live at 10pm
Fridays and Saturdays - come enjoy live music with some of Canada's top up and coming bands
 Sundays - Wing night! 65 cents each and $3.75 Jameson's

Good vegetarian options such as falafel wraps and curries.",Restaurants,Restaurants,"beer,Best pubs with vegan and vegetarian food in Kingston,Curry,Pub,Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 17:00,6 Princess St,Kingston,Ontario,Canada,,44.2308644,-76.4789096,,,,,6135471313,taphouse@cogeco.net,http://www.merchanttaphouse.com/,http://twitter.com/KTownMerchant,https://www.facebook.com/merchantkingston/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2711_12121.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/562227_459136260764675_981687154_n.jpg,,,,,,,,,,,,,,,,
2713,LUSH Cosmetics Cataraqui Town Centre,3,"100% Vegetarian
80% Vegan
Handmade, ethically sourced, cosmetic and bath products with an emphasis on being 100% cruelty free at every step of production.",Local Stores,Local Stores,"Cosmetics Store,Health/Beauty,Skin Care Service",gd_place,publish,,,1,0,Never,2017-10-19 17:10,945 Gardiners Rd,Kingston,Ontario,Canada,,44.2563037,-76.571887,,,,,6133845874,cataraqui@lush.com,http://www.lush.ca/shop/english http://www.youtube.com/lushvidz,,https://www.facebook.com/LUSHCataraqui/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/22384182_1485281548174645_7262415439254184372_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/16174570_1229869033715899_4436160321644153445_n.jpg,,,,,,,,,,,,,,,,
2720,Dong Nai Restaurant,5,"Vietnamese restaurant with many veggie choices like a spicy tofu dish with coconut milk, spring rolls and much more.

The restaurant typically uses beef broth for most dishes, so be sure to specifically ask for vegan broth.",Restaurants,Restaurants,"Best Restaurants for Vegan Meals in Kingston,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Diner,Vietnamese Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 17:19,575 Princess St,Kingston,Ontario,Canada,,44.2362074,-76.4994006,,,,,6135447729,,http://dongnairestaurant.com/,,https://www.facebook.com/pages/Dong-Nai-Restaurant/137295456287073,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2720_1d.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2720_2d.jpg,,,,,,,,,,,,,,,,
